20260716 024700;29685.75;29693.5;29685.25;29689.5;578
20260716 024800;29689;29691.5;29685;29691.25;355
20260716 024900;29691;29696.75;29689;29696.5;528
20260716 025000;29695.75;29718;29694.5;29702.5;2364
20260716 025100;29702.5;29709.25;29699.75;29702.5;813
20260716 025200;29702;29706.25;29700;29704.5;463
20260716 025300;29704.5;29708.5;29701;29708.5;252
20260716 025400;29708.25;29719.75;29707;29718.5;1209
20260716 025500;29718.75;29725;29718.25;29721.25;1217
20260716 025600;29721.5;29727;29718.75;29726.5;690
20260716 025700;29725.75;29727.25;29722.5;29722.5;544
20260716 025800;29722.75;29727.25;29722.75;29726.5;376
20260716 025900;29726;29735.5;29725.75;29734.5;981
20260716 030000;29735;29735.75;29726.5;29727.25;1012
20260716 030100;29727;29730;29721;29725.25;991
20260716 030200;29725.25;29730.5;29723.25;29727.25;622
20260716 030300;29727.25;29731.75;29724;29731;531
20260716 030400;29730.75;29734;29728;29729.75;751
20260716 030500;29729.75;29731.25;29725.25;29728.25;349
20260716 030600;29728.25;29744.75;29727.75;29744.75;1308
20260716 030700;29743.5;29748;29736.75;29741.5;1072
20260716 030800;29740.75;29741.25;29736;29740.5;363
20260716 030900;29740.5;29748.5;29739.75;29748.25;520
20260716 031000;29747.5;29750;29745.25;29749.25;624
20260716 031100;29749;29751.25;29742.25;29746;751
20260716 031200;29745.75;29752.5;29741.75;29748.75;521
20260716 031300;29748.5;29750.25;29744;29744.75;427
20260716 031400;29745.25;29749;29743.5;29748.5;356
20260716 031500;29748.5;29751.75;29743;29749.25;450
20260716 031600;29749.5;29750.25;29743.75;29746.5;402
20260716 031700;29746;29751;29744;29744;462
20260716 031800;29744.25;29745.25;29731.5;29732;986
20260716 031900;29731.5;29731.5;29724.25;29730;978
20260716 032000;29730;29730.5;29718.5;29722.25;867
20260716 032100;29722.75;29727.25;29719.75;29719.75;538
20260716 032200;29719.5;29725;29716.25;29724;590
20260716 032300;29724.25;29732.25;29720.5;29729.75;789
20260716 032400;29729.75;29729.75;29722;29723.5;345
20260716 032500;29723.25;29724;29713.25;29716.75;1001
20260716 032600;29717.25;29719.5;29715.25;29716.75;363
20260716 032700;29717.5;29720.5;29716.25;29718.25;285
20260716 032800;29718.5;29718.5;29712;29713.25;451
20260716 032900;29713.75;29719.75;29710;29719.25;803
20260716 033000;29718.75;29721.5;29712.5;29716.75;452
20260716 033100;29716.5;29735;29713.75;29734.25;1065
20260716 033200;29733.75;29745.25;29733;29737.5;1647
20260716 033300;29737.5;29742.25;29731;29735.25;596
20260716 033400;29733.75;29740.75;29730.25;29740;415
20260716 033500;29740.25;29742.5;29736.75;29739.75;357
20260716 033600;29739.5;29746.75;29735.5;29744.75;660
20260716 033700;29744;29744.5;29726;29726.5;869
20260716 033800;29726;29733.25;29723.75;29730.5;618
20260716 033900;29730;29731.5;29725.75;29726;270
20260716 034000;29725.75;29729.25;29719.5;29720;616
20260716 034100;29719.5;29735.25;29719.5;29727.5;604
20260716 034200;29726.75;29729.5;29724.25;29726.75;337
20260716 034300;29726;29726.75;29720.25;29722.5;420
20260716 034400;29721.75;29725.75;29716;29723.5;453
20260716 034500;29722.5;29724;29718.25;29721.25;236
20260716 034600;29721;29725;29705.75;29712.75;1206
20260716 034700;29712.25;29716.75;29710;29713;553
20260716 034800;29712.5;29721;29709.5;29717.25;566
20260716 034900;29717.25;29719;29708.25;29716.5;454
20260716 035000;29716.75;29717;29706.5;29708;395
20260716 035100;29707.75;29724.5;29707;29723.5;689
20260716 035200;29722.75;29726.5;29715.25;29719;581
20260716 035300;29720;29726.75;29719.75;29722.5;438
20260716 035400;29721.5;29724;29720;29720.75;174
20260716 035500;29720.75;29732.5;29720.75;29727.5;748
20260716 035600;29727.75;29732;29725;29726.25;352
20260716 035700;29726;29732;29724.75;29730.25;256
20260716 035800;29731;29731.75;29725;29728.25;205
20260716 035900;29728;29738.5;29726.75;29737.75;573
20260716 040000;29738.25;29744;29737;29744;623
20260716 040100;29743.75;29749.5;29740.75;29745.5;945
20260716 040200;29746;29748.25;29738.5;29744.25;632
20260716 040300;29744;29748.75;29742;29745;390
20260716 040400;29745.25;29748.75;29742.5;29744.75;230
20260716 040500;29744;29744;29737.25;29739.25;397
20260716 040600;29739.5;29742.75;29734.25;29742.5;475
20260716 040700;29742;29742.25;29738;29742.25;338
20260716 040800;29742.75;29747;29738;29744;513
20260716 040900;29743.75;29745.25;29725;29727.5;711
20260716 041000;29727;29727.75;29722.25;29724;602
20260716 041100;29723.5;29731.75;29722.25;29731.25;469
20260716 041200;29731;29744.25;29731;29740.5;854
20260716 041300;29741;29748;29740.25;29746;443
20260716 041400;29745;29748;29742.25;29745;353
20260716 041500;29745;29756;29744.5;29755;1154
20260716 041600;29754.75;29755.5;29743.75;29746.25;591
20260716 041700;29746;29746.75;29729.75;29732.75;1049
20260716 041800;29732.75;29735;29725.75;29726.75;644
20260716 041900;29726.75;29732.25;29725.5;29725.5;529
20260716 042000;29727;29727.75;29722.75;29726;328
20260716 042100;29725;29729.75;29724.5;29729.75;296
20260716 042200;29729;29729.75;29713.5;29714.25;1116
20260716 042300;29714.75;29716.75;29710;29711.75;605
20260716 042400;29711.75;29717.75;29711.5;29715.5;298
20260716 042500;29715;29724.25;29713.25;29723;507
20260716 042600;29723.5;29725;29721;29723;287
20260716 042700;29722.5;29723;29715.5;29719.25;320
20260716 042800;29717.5;29722;29715.25;29719;302
20260716 042900;29719.75;29721.25;29710.5;29712.5;331
20260716 043000;29712.75;29719;29712.25;29715.75;153
20260716 043100;29716.75;29718.25;29714;29714.75;179
20260716 043200;29715.25;29721.25;29712.25;29720.5;217
20260716 043300;29720.75;29721.25;29713.75;29713.75;208
20260716 043400;29714;29715.25;29710.5;29715.25;325
20260716 043500;29715;29717.25;29711.25;29712.5;285
20260716 043600;29712.75;29714.75;29708.75;29711.25;377
20260716 043700;29711;29712.75;29708.25;29710;186
20260716 043800;29709.5;29712.5;29707.5;29709;277
20260716 043900;29708.5;29709.25;29702.5;29705.25;635
20260716 044000;29705.25;29708.25;29704.5;29705.75;294
20260716 044100;29705.75;29705.75;29695.75;29703.25;877
20260716 044200;29703.5;29710.5;29698.75;29708.75;789
20260716 044300;29708;29709.75;29703.5;29706;297
20260716 044400;29705.75;29713.25;29702;29709.75;599
20260716 044500;29709.5;29711.25;29702.75;29704;324
20260716 044600;29703.5;29707.75;29698;29707.75;563
20260716 044700;29706.5;29707.25;29701;29701.25;167
20260716 044800;29701.25;29704.75;29700.25;29702.25;218
20260716 044900;29702;29707;29701.5;29705.25;205
20260716 045000;29704.75;29709.75;29703.75;29707;302
20260716 045100;29707;29711.75;29705;29707.25;319
20260716 045200;29707;29708.5;29701.75;29703.25;278
20260716 045300;29704.5;29712.75;29703;29710.25;370
20260716 045400;29710.25;29712.75;29708;29711.75;171
20260716 045500;29710.75;29712.75;29705.75;29710.75;185
20260716 045600;29710.75;29717.75;29708.5;29714.25;482
20260716 045700;29713.25;29713.25;29706;29708.5;393
20260716 045800;29708.5;29709.25;29702.75;29708;398
20260716 045900;29707.5;29713.75;29706.5;29712.5;272
20260716 050000;29712.5;29713.5;29704.5;29708.75;247
20260716 050100;29708.75;29723;29708.5;29716.75;1019
20260716 050200;29716.5;29720;29712.25;29718.5;494
20260716 050300;29719;29720.25;29716.5;29719;201
20260716 050400;29718.5;29724.75;29717.75;29723.25;464
20260716 050500;29723.25;29725.25;29718.75;29720.5;386
20260716 050600;29720.75;29724.75;29716;29717;331
20260716 050700;29717;29724.5;29716.25;29723.5;254
20260716 050800;29723.75;29723.75;29714.75;29715.5;424
20260716 050900;29715;29717.25;29710.75;29714.25;537
20260716 051000;29714.25;29715.75;29706.25;29707;536
20260716 051100;29707.5;29715.75;29697.25;29713.25;1166
20260716 051200;29713.25;29731.25;29712.25;29729.5;1354
20260716 051300;29729;29738.25;29726.75;29736;897
20260716 051400;29735;29744.75;29733.25;29741.5;796
20260716 051500;29742;29748;29741.25;29747.5;485
20260716 051600;29747.5;29771.25;29746.5;29757.5;2366
20260716 051700;29757.5;29760;29743.5;29746.25;774
20260716 051800;29746;29752.5;29742;29744.25;621
20260716 051900;29744.75;29751.5;29739.25;29740;729
20260716 052000;29740.25;29750;29739.25;29748.25;497
20260716 052100;29748.5;29756;29748.25;29750.5;798
20260716 052200;29750.75;29754.5;29748;29753.5;506
20260716 052300;29753;29763.75;29753;29763.5;847
20260716 052400;29763.25;29770;29760;29768.75;819
20260716 052500;29768.25;29769.25;29761.25;29762.5;549
20260716 052600;29762.25;29776;29761.75;29770.25;904
20260716 052700;29770.75;29776;29768.5;29770.25;618
20260716 052800;29770.5;29771;29766.25;29766.75;395
20260716 052900;29766.75;29767.75;29758;29758.5;751
20260716 053000;29758;29768.25;29757.75;29766.25;570
20260716 053100;29766;29796.5;29763.75;29781.75;3459
20260716 053200;29782.5;29784.5;29754.5;29755.5;1317
20260716 053300;29755;29757.25;29745;29748.75;1194
20260716 053400;29748.75;29749.5;29732.25;29736.75;1308
20260716 053500;29736.75;29737.25;29708.5;29711.5;2006
20260716 053600;29710.5;29711.5;29674.25;29675;3063
20260716 053700;29674.75;29693;29668.5;29691;2266
20260716 053800;29691.75;29699.5;29683.25;29697.75;1081
20260716 053900;29697.25;29703.5;29688;29694;1053
20260716 054000;29694.5;29697.5;29671.5;29680;1138
20260716 054100;29680;29684;29667;29681.5;1538
20260716 054200;29681.25;29699.25;29680.25;29699.25;1170
20260716 054300;29699.5;29709.75;29698.25;29698.75;1337
20260716 054400;29699.5;29717.25;29692;29709.25;1407
20260716 054500;29709.75;29711;29700.25;29703.25;660
20260716 054600;29702.75;29712.25;29695;29696.25;799
20260716 054700;29695.75;29698.5;29685.25;29691.25;744
20260716 054800;29690.5;29698;29688.5;29693.75;356
20260716 054900;29693.25;29700;29688.5;29693;544
20260716 055000;29692.75;29695.75;29687.25;29691.25;648
20260716 055100;29691.5;29694;29682.5;29689;614
20260716 055200;29690;29692;29685;29688;301
20260716 055300;29687.5;29691;29683.25;29687;414
20260716 055400;29687.25;29689.25;29683.25;29686.5;326
20260716 055500;29686.5;29687;29678;29684.75;756
20260716 055600;29684.25;29703.75;29683.5;29703.25;987
20260716 055700;29703.5;29707;29697;29698.5;706
20260716 055800;29697.75;29702.5;29693.5;29698.25;489
20260716 055900;29698;29698.25;29687.25;29690;371
20260716 060000;29690;29693.75;29686.25;29687;358
20260716 060100;29688;29727;29684.25;29725.75;2819
20260716 060200;29724.5;29730;29715.75;29716.75;1164
20260716 060300;29715.75;29717.75;29705;29709.75;920
20260716 060400;29709.5;29714.25;29701.5;29708.75;761
20260716 060500;29709;29712.5;29702.75;29707.75;539
20260716 060600;29707.5;29719.25;29672.25;29674.25;3163
20260716 060700;29674.5;29677.75;29658.5;29666.5;1692
20260716 060800;29666;29670;29647.5;29652.75;1624
20260716 060900;29652.75;29734;29646;29709;4343
20260716 061000;29709.25;29739.25;29702.5;29718;2750
20260716 061100;29716.75;29722.5;29703;29706.5;1416
20260716 061200;29705;29712.75;29699.25;29704.5;841
20260716 061300;29705.25;29718;29702.5;29709.75;779
20260716 061400;29710;29717.75;29706.5;29714.75;896
20260716 061500;29714.75;29731;29714;29730.75;1272
20260716 061600;29731.5;29736.75;29722.75;29736;1032
20260716 061700;29735.75;29739.25;29729.25;29735.75;980
20260716 061800;29737;29748.75;29735.75;29738.5;1117
20260716 061900;29737.5;29740;29729.75;29739.75;1015
20260716 062000;29740;29742.25;29733;29736.75;581
20260716 062100;29737.5;29742.75;29732;29734.25;616
20260716 062200;29735.25;29736;29716.5;29721.25;1244
20260716 062300;29721.75;29723.5;29704;29706;811
20260716 062400;29706;29707.5;29700.25;29705;649
20260716 062500;29704;29704;29690;29696.75;862
20260716 062600;29695.5;29702.25;29690.5;29696;667
20260716 062700;29695.25;29698.75;29691.5;29694.75;405
20260716 062800;29696.5;29698;29683.75;29686;665
20260716 062900;29687;29691.75;29683;29688;414
20260716 063000;29686.75;29697;29684;29685.5;667
20260716 063100;29685.75;29697.25;29681.5;29689.25;1169
20260716 063200;29688.25;29690.75;29681.25;29684;414
20260716 063300;29683;29691.75;29679.25;29685.5;631
20260716 063400;29686;29688.75;29673.75;29675.75;708
20260716 063500;29675.25;29677.5;29662.25;29668.25;944
20260716 063600;29667.5;29668.75;29656.5;29662.25;829
20260716 063700;29661.25;29661.25;29647.25;29647.5;897
20260716 063800;29647.5;29659.5;29642.25;29656.75;878
20260716 063900;29657;29666.75;29656.75;29666;683
20260716 064000;29665.5;29676.5;29659.25;29672;871
20260716 064100;29672.5;29684.25;29672.5;29682.25;924
20260716 064200;29681.75;29682.5;29668.75;29671.5;613
20260716 064300;29672.25;29679.5;29671;29677.75;382
20260716 064400;29677.75;29680;29674.75;29677.75;240
20260716 064500;29677.5;29678;29671;29673.25;363
20260716 064600;29674;29675.25;29666.25;29667.25;327
20260716 064700;29667.5;29669;29658.5;29665.5;521
20260716 064800;29666;29671.5;29665.5;29669.75;200
20260716 064900;29669.25;29672;29667;29669.75;217
20260716 065000;29668.75;29685.25;29665.5;29681.75;635
20260716 065100;29682;29683.25;29678;29681;295
20260716 065200;29681.5;29685.25;29675;29677;372
20260716 065300;29676.5;29681.25;29672.5;29673.5;286
20260716 065400;29674.25;29676;29670.25;29671.5;313
20260716 065500;29671;29675.25;29669;29674.5;224
20260716 065600;29675;29689;29672.25;29684.75;620
20260716 065700;29684.5;29694;29684.5;29688.5;703
20260716 065800;29689.25;29692.25;29684.5;29690.75;327
20260716 065900;29691;29692.25;29680;29686.75;481
20260716 070000;29687;29689.25;29684;29685.25;293
20260716 070100;29684.75;29686.75;29648.25;29649;1545
20260716 070200;29648.75;29650;29637.25;29643.75;1399
20260716 070300;29643.5;29647.75;29641.25;29644.5;711
20260716 070400;29645.25;29651.25;29640.5;29649.75;782
20260716 070500;29649.75;29664;29645.75;29663;734
20260716 070600;29662.75;29665;29648;29649.25;790
20260716 070700;29649.75;29658.5;29643.25;29650.5;721
20260716 070800;29650;29651.5;29646;29648.75;352
20260716 070900;29648.75;29655;29646.25;29647.25;474
20260716 071000;29648.25;29656.25;29642.75;29649.75;480
20260716 071100;29649.25;29650.75;29640;29640.75;519
20260716 071200;29640.75;29647.25;29639.25;29643.25;407
20260716 071300;29643.5;29643.5;29630;29634;888
20260716 071400;29633.75;29634.25;29622.5;29624.5;917
20260716 071500;29623.75;29633.5;29620.5;29621;777
20260716 071600;29622;29624.25;29614.25;29620.25;1048
20260716 071700;29620.5;29620.5;29612;29616.5;703
20260716 071800;29616.25;29633.25;29615.5;29627.25;1168
20260716 071900;29627;29632.5;29618.5;29623;544
20260716 072000;29622.75;29628.75;29619.25;29625;634
20260716 072100;29625.5;29644;29623.75;29640.5;916
20260716 072200;29640.25;29648.5;29636.25;29646.25;577
20260716 072300;29646;29649.5;29638.5;29641.5;706
20260716 072400;29640.5;29642.5;29633.5;29638;641
20260716 072500;29638.75;29641.25;29622.5;29633.25;821
20260716 072600;29632.25;29636;29622.5;29624.5;393
20260716 072700;29624.25;29629;29620;29625;370
20260716 072800;29625.5;29628.75;29621;29621.5;291
20260716 072900;29621.75;29623.25;29613.25;29621.75;701
20260716 073000;29622;29624.25;29616.5;29622.25;315
20260716 073100;29622.75;29630.25;29620.25;29624.5;503
20260716 073200;29625.25;29626.75;29620;29622.75;378
20260716 073300;29623.75;29624.75;29603.5;29607.75;992
20260716 073400;29608.75;29612.5;29598.25;29607.75;1188
20260716 073500;29607.75;29616;29605;29615.5;642
20260716 073600;29615.75;29617;29604.5;29604.5;401
20260716 073700;29605;29605;29595.25;29599.5;860
20260716 073800;29599.25;29606;29596.75;29598;528
20260716 073900;29598.75;29599.5;29591.5;29593.25;633
20260716 074000;29592.75;29596;29582.75;29585.25;1454
20260716 074100;29584.5;29585.5;29575.25;29579.75;1201
20260716 074200;29581.25;29587.25;29578.5;29579;694
20260716 074300;29578.25;29587.25;29576.25;29583.25;495
20260716 074400;29583.25;29585.75;29578.25;29582.25;412
20260716 074500;29582.5;29582.75;29569;29570.25;995
20260716 074600;29570.25;29572;29562;29567.75;1132
20260716 074700;29568;29568;29556.75;29565.25;1376
20260716 074800;29566.25;29571;29558.25;29561.75;789
20260716 074900;29563;29572.5;29563;29568.25;466
20260716 075000;29568.75;29584.5;29561;29580.75;1145
20260716 075100;29580.75;29583.75;29569.5;29572.75;965
20260716 075200;29573;29576.75;29570;29573.75;394
20260716 075300;29573.5;29573.5;29563;29566.75;793
20260716 075400;29566;29572;29565;29568;304
20260716 075500;29569;29572.5;29562.75;29566;461
20260716 075600;29567;29567;29551.75;29557;1019
20260716 075700;29556.75;29556.75;29548.5;29555.25;975
20260716 075800;29554;29557.75;29550.25;29554.75;468
20260716 075900;29554.75;29569.25;29553.5;29569;888
20260716 080000;29568.25;29569.75;29561.25;29563.25;695
20260716 080100;29562.75;29572.75;29555.75;29559;1741
20260716 080200;29559;29563.75;29544.5;29548.75;1526
20260716 080300;29548.5;29561;29542.5;29554.25;979
20260716 080400;29555.75;29556.25;29523;29526.75;1796
20260716 080500;29527;29537.25;29522.25;29537.25;1116
20260716 080600;29536.5;29546.25;29526.5;29542.25;1180
20260716 080700;29542.75;29547.5;29536.5;29542;640
20260716 080800;29542;29549;29535;29538;885
20260716 080900;29536.5;29538.25;29526.25;29530;964
20260716 081000;29530;29535;29523.5;29526.75;843
20260716 081100;29527.75;29529;29509.25;29512.75;1419
20260716 081200;29512.75;29513;29500;29502.75;1730
20260716 081300;29503.25;29505.25;29491.25;29496.75;1409
20260716 081400;29496.5;29510.75;29491.5;29510.25;1193
20260716 081500;29510.5;29513;29488;29491;1410
20260716 081600;29491.5;29496.25;29484.75;29489.5;1128
20260716 081700;29488.75;29492;29478;29487.75;1062
20260716 081800;29488;29522;29485;29521.25;1582
20260716 081900;29520.5;29521.5;29511.75;29519.25;699
20260716 082000;29518.75;29519.75;29505.5;29517.75;679
20260716 082100;29517.25;29527.75;29514.25;29521.5;837
20260716 082200;29521.5;29542.25;29519.25;29541.5;1214
20260716 082300;29541.25;29550.25;29539;29548.75;1103
20260716 082400;29549.5;29556;29535.75;29540.25;1256
20260716 082500;29540.5;29541;29521.75;29525.25;1008
20260716 082600;29524.75;29537.25;29521.25;29529;847
20260716 082700;29529.25;29539.75;29528;29535.75;612
20260716 082800;29536.25;29536.75;29519.5;29524.5;677
20260716 082900;29525.5;29533.75;29524.25;29530;674
20260716 083000;29529.75;29539;29522.25;29538.75;655
20260716 083100;29538;29543;29528.5;29540;931
20260716 083200;29539.75;29548.25;29537.25;29545.75;750
20260716 083300;29546;29556;29538.5;29540.75;873
20260716 083400;29541.25;29552;29541.25;29548.5;403
20260716 083500;29548.75;29553;29541.5;29545;391
20260716 083600;29544.75;29563.5;29543.25;29561.5;767
20260716 083700;29560.75;29568.75;29556.5;29567;641
20260716 083800;29567.75;29573.75;29561;29563.75;852
20260716 083900;29562.75;29577;29559.25;29571.25;885
20260716 084000;29571.5;29576;29568.5;29568.5;529
20260716 084100;29568.75;29574.25;29562.5;29569.25;601
20260716 084200;29569.25;29576;29565.75;29568;592
20260716 084300;29567.5;29568.5;29558.5;29561.75;536
20260716 084400;29562.25;29563;29550.75;29553.5;786
20260716 084500;29553;29558;29543.25;29550;905
20260716 084600;29549.5;29562.75;29548.75;29562.75;501
20260716 084700;29562.5;29577;29560.5;29577;795
20260716 084800;29577;29586.25;29576;29585.5;1200
20260716 084900;29584.75;29586.75;29579;29583;526
20260716 085000;29584.25;29592;29582.75;29586.75;723
20260716 085100;29587.5;29587.75;29580.75;29582.75;452
20260716 085200;29583.25;29588.75;29580.75;29583;375
20260716 085300;29582.25;29584.25;29576.5;29582;467
20260716 085400;29581.75;29590;29579.25;29582.25;471
20260716 085500;29582.75;29587.75;29581.5;29583.25;352
20260716 085600;29583.75;29589.75;29582.25;29589.75;333
20260716 085700;29589.75;29590.75;29580.75;29585.5;329
20260716 085800;29587;29587.25;29580.75;29584;332
20260716 085900;29584.75;29592.75;29582.5;29591.5;493
20260716 090000;29591.5;29595.75;29588.75;29591.25;593
20260716 090100;29591.75;29620;29591.75;29617.25;1906
20260716 090200;29618;29618.5;29601.5;29602.75;956
20260716 090300;29603.5;29619;29602;29616.75;771
20260716 090400;29616;29618.5;29611.5;29617.75;611
20260716 090500;29617.25;29622.5;29612;29616.5;774
20260716 090600;29616;29623.75;29608.75;29611.75;717
20260716 090700;29611.5;29621;29611;29613.5;374
20260716 090800;29613.5;29614;29605;29605.75;522
20260716 090900;29606.25;29611;29604.25;29606;457
20260716 091000;29605.75;29609;29601.25;29606.5;335
20260716 091100;29607.75;29614.5;29604;29607.5;542
20260716 091200;29609;29630;29608.25;29629;837
20260716 091300;29629;29632;29625;29628.5;582
20260716 091400;29629;29635;29627.5;29631.75;545
20260716 091500;29631;29634;29624.5;29625.25;543
20260716 091600;29625.25;29643;29625.25;29642.25;741
20260716 091700;29642;29644.75;29635.75;29636.5;563
20260716 091800;29636.5;29638.75;29632.75;29634;438
20260716 091900;29634.25;29635;29622.75;29625.75;663
20260716 092000;29625.75;29629.75;29624.75;29628.25;428
20260716 092100;29627.75;29628.75;29619.5;29620.5;456
20260716 092200;29620.75;29639.25;29620.75;29629.25;558
20260716 092300;29629.75;29630.25;29622.25;29622.75;235
20260716 092400;29623;29630.5;29620;29629.25;341
20260716 092500;29629.75;29632.25;29623.5;29623.5;320
20260716 092600;29624.25;29635.25;29623.25;29634.25;514
20260716 092700;29635;29640.75;29632.75;29634.75;465
20260716 092800;29634.25;29634.75;29618.5;29624;769
20260716 092900;29624.25;29627.5;29619.5;29623.25;381
20260716 093000;29623.75;29624;29611;29613.5;654
20260716 093100;29614.25;29622.75;29609.5;29621.25;611
20260716 093200;29621.25;29626.5;29617.5;29626;524
20260716 093300;29625.5;29632.5;29620;29621.5;514
20260716 093400;29621.75;29622.5;29611.75;29615.25;458
20260716 093500;29615.5;29618.5;29607;29612.5;512
20260716 093600;29613.25;29616.5;29609.75;29616.5;443
20260716 093700;29616.5;29618.5;29603.25;29604;494
20260716 093800;29604;29608;29601;29603.25;600
20260716 093900;29604;29605.25;29597.5;29600;608
20260716 094000;29599.75;29600.5;29595.75;29596.75;316
20260716 094100;29596.75;29602.75;29590.75;29598.5;769
20260716 094200;29599;29603.75;29596.25;29599.5;288
20260716 094300;29600;29606;29598.5;29605.75;392
20260716 094400;29605;29606.5;29598;29599;453
20260716 094500;29598.5;29601;29584;29585;586
20260716 094600;29584.75;29585.75;29573.5;29575.25;1173
20260716 094700;29575.75;29583;29569;29570.5;894
20260716 094800;29570.25;29575.75;29564.75;29565;954
20260716 094900;29564.75;29575.25;29564.25;29568;502
20260716 095000;29568.25;29571.25;29565;29566.25;386
20260716 095100;29566.25;29570.75;29561.25;29565.75;594
20260716 095200;29566;29566;29558.25;29563.75;440
20260716 095300;29563.75;29569;29558;29568.5;534
20260716 095400;29568.5;29572.75;29560.5;29561.25;621
20260716 095500;29561;29571;29560.75;29569.5;334
20260716 095600;29569;29584;29556.25;29556.75;2073
20260716 095700;29557.25;29561.5;29549.5;29550;847
20260716 095800;29550.5;29554.25;29546.5;29551.5;929
20260716 095900;29550.5;29555.75;29531.5;29535.25;1505
20260716 100000;29535;29536;29527.5;29531.25;759
20260716 100100;29530.5;29538.5;29522.25;29523;1497
20260716 100200;29522.25;29524;29514.75;29522.25;1169
20260716 100300;29522.25;29528.75;29517.25;29522;846
20260716 100400;29522.5;29538;29520.75;29534;969
20260716 100500;29533.5;29544.5;29532.5;29541.5;708
20260716 100600;29541.75;29547.25;29534.5;29539.5;799
20260716 100700;29538.25;29549.75;29537.75;29547.25;655
20260716 100800;29547.25;29552;29542;29548.5;584
20260716 100900;29547.75;29559.75;29547.75;29559.75;736
20260716 101000;29560;29562;29555.25;29558;573
20260716 101100;29557.25;29560.75;29551.75;29557.5;492
20260716 101200;29556.5;29557.25;29542.5;29543.5;691
20260716 101300;29544;29544.5;29537;29538.5;618
20260716 101400;29538;29547.75;29537.75;29542.5;533
20260716 101500;29542.75;29553.5;29540.75;29550.75;460
20260716 101600;29550.75;29551.25;29540;29543.5;506
20260716 101700;29545;29549.25;29535.5;29537.25;365
20260716 101800;29537.5;29538.75;29532.75;29535;384
20260716 101900;29535.5;29543.75;29534.25;29543.25;379
20260716 102000;29542.25;29544.25;29536.5;29538.25;301
20260716 102100;29538.25;29545.25;29531.75;29535.25;671
20260716 102200;29534.5;29534.5;29519;29520.25;999
20260716 102300;29520.25;29524;29517.25;29518.25;422
20260716 102400;29517.75;29524;29515;29520.75;498
20260716 102500;29519.5;29522.75;29510.75;29522.5;718
20260716 102600;29522.25;29525.75;29516.25;29517;504
20260716 102700;29517.5;29524.75;29513.5;29524.75;309
20260716 102800;29525;29529.5;29520.5;29521.75;547
20260716 102900;29521.25;29530.25;29517.5;29527.25;545
20260716 103000;29526.25;29540.25;29524.5;29540.25;632
20260716 103100;29539.25;29551;29537.25;29543;1187
20260716 103200;29543.5;29544.75;29534.5;29540.25;641
20260716 103300;29541.25;29549.5;29536;29548.5;542
20260716 103400;29547.75;29554;29544.25;29553.75;483
20260716 103500;29553.25;29555.75;29549;29554;489
20260716 103600;29553.75;29555;29538;29538.75;510
20260716 103700;29538.5;29539.5;29531.5;29533.75;576
20260716 103800;29533.75;29536;29530.5;29532;382
20260716 103900;29532.75;29533.75;29525;29529;507
20260716 104000;29528.75;29531;29510;29514.5;990
20260716 104100;29513.5;29518.25;29510.75;29515.75;595
20260716 104200;29516;29526;29515.75;29523;670
20260716 104300;29522.5;29524;29514.25;29520.25;528
20260716 104400;29520.75;29529;29519;29520.25;482
20260716 104500;29519.25;29522;29515.75;29521.75;392
20260716 104600;29521.5;29532.5;29520.5;29527;582
20260716 104700;29526.75;29527.25;29515;29515.75;920
20260716 104800;29514.75;29517.5;29504.25;29510.5;1068
20260716 104900;29511.5;29513;29507.25;29508.75;348
20260716 105000;29510;29515.75;29503.25;29510;812
20260716 105100;29509;29511.75;29502.75;29505.75;651
20260716 105200;29505;29518.75;29504.5;29515.25;634
20260716 105300;29515.5;29521;29513;29519.25;400
20260716 105400;29519.5;29522.5;29514;29518.5;500
20260716 105500;29518;29524;29515.25;29519.25;601
20260716 105600;29518.75;29526.75;29516;29519;490
20260716 105700;29519.5;29522.5;29516.75;29519.5;337
20260716 105800;29519.5;29534.25;29519.5;29528.75;991
20260716 105900;29528.5;29535;29522;29534.25;560
20260716 110000;29534;29538.5;29525.75;29529.5;924
20260716 110100;29529.25;29531.75;29492.25;29495.5;2514
20260716 110200;29494.75;29496.5;29475;29485;3086
20260716 110300;29485.5;29492.25;29482.5;29490.75;1026
20260716 110400;29490.75;29497.75;29488;29488.75;804
20260716 110500;29489.25;29489.25;29482.75;29482.75;767
20260716 110600;29483;29486;29473;29481.5;1190
20260716 110700;29482.5;29489.5;29477;29485.5;1125
20260716 110800;29486.25;29486.25;29473.5;29481;926
20260716 110900;29481;29487.25;29477.75;29477.75;492
20260716 111000;29478;29479.5;29463.75;29473.75;1844
20260716 111100;29473.25;29475.5;29460;29469;975
20260716 111200;29469;29484.75;29465.5;29481;1445
20260716 111300;29480.75;29486.75;29479.5;29484.25;555
20260716 111400;29484;29488;29478.25;29484.25;768
20260716 111500;29483.5;29487.75;29476.5;29486.25;516
20260716 111600;29487.5;29491;29471;29473;1066
20260716 111700;29473.25;29473.25;29449.5;29451.25;2167
20260716 111800;29451.5;29468.75;29447.25;29468.5;1714
20260716 111900;29467.75;29469.25;29450.75;29452;1143
20260716 112000;29450.75;29460.5;29448.5;29456;811
20260716 112100;29455.75;29464.25;29454;29461.25;640
20260716 112200;29461.25;29470.75;29461;29468.5;583
20260716 112300;29468;29474.5;29466.25;29473.75;655
