qld_time,timestamp,symbol,side,tier,limit_price,current_usd_value,mark_price,dist_pct,order_state
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,both,63850,63852362.45,63987.28,-0.215,2
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,global,645000,50069415,63987.28,908.013,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,global,68000,17523328,63987.28,6.271,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,global,79800,15560521.2,63987.28,24.712,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,65500,13199494.5,63987.28,2.364,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,64688,13164008,63987.28,1.095,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,67000,11997757,63987.28,4.708,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,65000,11283090,63987.28,1.583,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,66000,9556404,63987.28,3.146,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,63849.7,9434112.42,63987.28,-0.215,2
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,63929.9,8663588.26,63987.28,-0.090,2
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,sell,near,65200,6874362,63987.28,1.895,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,global,52050,42450470.55,63987.28,-18.656,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,global,48000,28193376,63987.28,-24.985,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,global,49000,26254690,63987.28,-23.422,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,both,63488,20571318.27,63987.28,-0.780,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,both,63588,19526348.69,63987.28,-0.624,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,63388,19204979.3,63987.28,-0.937,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,63288,19194870.67,63987.28,-1.093,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,63558,19177355.34,63987.28,-0.671,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,63538,19172083.2,63987.28,-0.702,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,62888.8,12603167.08,63987.28,-1.717,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,61000,9723827,63987.28,-4.669,1
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,63980,5915014.98,63987.28,-0.011,2
2026-07-11 07:47:36,2026-07-10T21:47:36.097Z,BTCUSDT,buy,near,61500,5651112,63987.28,-3.887,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,global,2560,7774302.72,1792.81,42.793,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,both,1846,7720667.94,1792.81,2.967,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,both,1850,7326721.5,1792.81,3.190,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,both,1830,6939414.9,1792.81,2.074,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,global,1900,6519958.3,1792.81,5.979,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1837,6341287.26,1792.81,2.465,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1880,5899530.24,1792.81,4.863,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1840,5879011.6,1792.81,2.632,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1820,4457751.48,1792.81,1.517,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1833,3828662.25,1792.81,2.242,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1828,3667962.43,1792.81,1.963,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,sell,near,1876,3462463.79,1792.81,4.640,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,global,1670,12059731.32,1792.81,-6.850,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,global,1660,11701871.2,1792.81,-7.408,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,global,1665,11339519.13,1792.81,-7.129,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,global,1455,10172276.03,1792.81,-18.842,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,global,1200,7616157.6,1792.81,-33.066,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1755,5957831.88,1792.81,-2.109,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1720,4446746.96,1792.81,-4.061,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1750,4312155.75,1792.81,-2.388,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1760,3952204.96,1792.81,-1.830,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1736,3784453.96,1792.81,-3.169,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1715,3771156.38,1792.81,-4.340,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1772,3625033.56,1792.81,-1.161,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1765,3320528.04,1792.81,-1.551,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1768,2863657.89,1792.81,-1.384,1
2026-07-11 07:49:35,2026-07-10T21:49:35.638Z,ETHUSDT,buy,near,1756.12,2827634.18,1792.81,-2.047,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,both,63930,63930447.51,63954.805,-0.039,2
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,both,63850,63852362.45,63954.805,-0.164,2
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,global,645000,50069415,63954.805,908.525,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,global,68000,17523260,63954.805,6.325,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,global,79800,15560521.2,63954.805,24.776,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,65500,13199494.5,63954.805,2.416,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,64688,13164008,63954.805,1.146,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,67000,11987372,63954.805,4.761,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,65000,11285365,63954.805,1.634,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,66000,9556800,63954.805,3.198,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,63849.7,9434112.42,63954.805,-0.164,2
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,63929.9,8663588.26,63954.805,-0.039,2
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,sell,near,65200,6870580.4,63954.805,1.947,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,global,52050,42450470.55,63954.805,-18.614,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,global,48000,28193376,63954.805,-24.947,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,global,49000,26254690,63954.805,-23.383,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,both,63488,20571318.27,63954.805,-0.730,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,both,63588,19526348.69,63954.805,-0.574,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,63388,19204979.3,63954.805,-0.886,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,63288,19194870.67,63954.805,-1.043,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,63558,19177101.11,63954.805,-0.620,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,63538,19172083.2,63954.805,-0.652,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,62888.8,12603167.08,63954.805,-1.667,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,61000,9723827,63954.805,-4.620,1
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,63980,5915014.98,63954.805,0.039,2
2026-07-11 07:49:36,2026-07-10T21:49:36.102Z,BTCUSDT,buy,near,61500,5616118.5,63954.805,-3.838,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,global,2560,7774302.72,1793.29,42.754,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,both,1846,7720114.14,1793.29,2.939,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,both,1850,7332271.5,1793.29,3.162,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,both,1830,6811102.62,1793.29,2.047,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,global,1900,6519958.3,1793.29,5.951,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1837,6341287.26,1793.29,2.437,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1880,5899530.24,1793.29,4.835,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1840,5879011.6,1793.29,2.605,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1820,4454111.48,1793.29,1.489,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1833,3828662.25,1793.29,2.214,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1828,3624028.28,1793.29,1.936,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,sell,near,1876,3462463.79,1793.29,4.612,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,global,1670,12059731.32,1793.29,-6.875,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,global,1660,11701871.2,1793.29,-7.433,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,global,1665,11339519.13,1793.29,-7.154,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,global,1455,10172276.03,1793.29,-18.864,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,global,1200,7616157.6,1793.29,-33.084,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1755,6007768.65,1793.29,-2.135,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1720,4446746.96,1793.29,-4.087,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1750,4309394.25,1793.29,-2.414,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1760,3961791.68,1793.29,-1.856,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1736,3784453.96,1793.29,-3.195,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1715,3771156.38,1793.29,-4.366,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1772,3538140,1793.29,-1.187,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1765,3318736.56,1793.29,-1.578,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1755.43,3035856.44,1793.29,-2.111,1
2026-07-11 07:51:35,2026-07-10T21:51:35.636Z,ETHUSDT,buy,near,1768,2864099.89,1793.29,-1.410,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,both,63930,63930447.51,63951.725,-0.034,2
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,both,63850,63852362.45,63951.725,-0.159,2
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,global,645000,50069415,63951.725,908.573,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,global,68000,17523328,63951.725,6.330,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,global,79800,15560521.2,63951.725,24.782,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,65500,13204669,63951.725,2.421,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,64688,13164008,63951.725,1.151,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,67000,11987439,63951.725,4.767,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,65000,11318060,63951.725,1.639,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,66000,9556470,63951.725,3.203,1
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,63849.7,9434112.42,63951.725,-0.160,2
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,63929.9,8663588.26,63951.725,-0.034,2
2026-07-11 07:51:36,2026-07-10T21:51:36.244Z,BTCUSDT,sell,near,65200,6869993.6,63951.725,1.952,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,global,52050,42450470.55,63951.725,-18.610,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,global,48000,28193376,63951.725,-24.943,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,global,49000,26254690,63951.725,-23.380,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,both,63488,20571318.27,63951.725,-0.725,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,both,63588,19526348.69,63951.725,-0.569,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,63388,19204979.3,63951.725,-0.881,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,63288,19194870.67,63951.725,-1.038,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,63558,19177101.11,63951.725,-0.616,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,63538,19172083.2,63951.725,-0.647,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,62888.8,12653100.78,63951.725,-1.662,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,61000,9723888,63951.725,-4.616,1
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,63980,5915014.98,63951.725,0.044,2
2026-07-11 07:51:36,2026-07-10T21:51:36.245Z,BTCUSDT,buy,near,61500,5616118.5,63951.725,-3.834,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,global,2560,7774302.72,1793.285,42.755,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,both,1846,7720114.14,1793.285,2.940,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,both,1850,7330471.45,1793.285,3.163,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,both,1830,6811122.75,1793.285,2.047,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,global,1900,6519958.3,1793.285,5.951,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1837,6341233.99,1793.285,2.438,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1880,5899530.24,1793.285,4.836,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1840,5880851.6,1793.285,2.605,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1820,4460130.22,1793.285,1.490,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1833,3828662.25,1793.285,2.215,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1828,3624028.28,1793.285,1.936,1
2026-07-11 07:53:35,2026-07-10T21:53:35.632Z,ETHUSDT,sell,near,1876,3462463.79,1793.285,4.612,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,global,1670,12059731.32,1793.285,-6.875,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,global,1660,11701871.2,1793.285,-7.432,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,global,1665,11339519.13,1793.285,-7.154,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,global,1455,10172276.03,1793.285,-18.864,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,global,1200,7763686.8,1793.285,-33.084,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1755,6007768.65,1793.285,-2.135,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1720,4446793.4,1793.285,-4.087,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1750,4309520.25,1793.285,-2.414,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1760,3899969.92,1793.285,-1.856,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1736,3786189.96,1793.285,-3.194,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1715,3771156.38,1793.285,-4.365,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1772,3608084.38,1793.285,-1.187,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1765,3302611.52,1793.285,-1.577,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1768,2864147.62,1793.285,-1.410,1
2026-07-11 07:53:35,2026-07-10T21:53:35.633Z,ETHUSDT,buy,near,1756.14,2827884.14,1793.285,-2.071,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,both,63930,63930447.51,63978.745,-0.076,2
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,both,63850,63852362.45,63978.745,-0.201,2
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,global,645000,50069415,63978.745,908.147,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,global,68000,17523328,63978.745,6.285,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,global,79800,15560521.2,63978.745,24.729,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,65500,13204669,63978.745,2.378,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,64688,13164008,63978.745,1.109,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,67000,11987439,63978.745,4.722,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,65000,11318450,63978.745,1.596,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,66000,9556866,63978.745,3.159,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,63849.7,9434112.42,63978.745,-0.202,2
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,63929.9,8663588.26,63978.745,-0.076,2
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,sell,near,65200,6869993.6,63978.745,1.909,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,global,52050,42450470.55,63978.745,-18.645,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,global,48000,28193376,63978.745,-24.975,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,global,49000,26254690,63978.745,-23.412,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,both,63488,20571318.27,63978.745,-0.767,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,both,63588,19526348.69,63978.745,-0.611,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,63388,19204979.3,63978.745,-0.923,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,63288,19194870.67,63978.745,-1.080,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,63558,19177101.11,63978.745,-0.658,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,63538,19172083.2,63978.745,-0.689,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,62888.8,12653100.78,63978.745,-1.704,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,61000,9723888,63978.745,-4.656,1
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,63980,5915014.98,63978.745,0.002,2
2026-07-11 07:53:35,2026-07-10T21:53:35.988Z,BTCUSDT,buy,near,61500,5616118.5,63978.745,-3.874,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,global,2560,7774302.72,1792.885,42.787,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,both,1846,7720114.14,1792.885,2.963,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,both,1850,7330101.45,1792.885,3.186,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,both,1830,6811122.75,1792.885,2.070,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,global,1900,6519958.3,1792.885,5.974,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1837,6341233.99,1792.885,2.461,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1840,5880851.6,1792.885,2.628,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1880,5877814.36,1792.885,4.859,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1820,4524398.06,1792.885,1.512,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1833,3828662.25,1792.885,2.237,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1828,3624028.28,1792.885,1.959,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,sell,near,1876,3462463.79,1792.885,4.636,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,global,1670,12059731.32,1792.885,-6.854,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,global,1660,11701871.2,1792.885,-7.412,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,global,1665,11339519.13,1792.885,-7.133,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,global,1455,10172276.03,1792.885,-18.846,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,global,1200,7763686.8,1792.885,-33.069,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1755,6007768.65,1792.885,-2.113,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1720,4446793.4,1792.885,-4.065,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1750,4309520.25,1792.885,-2.392,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1760,3892305.12,1792.885,-1.834,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1736,3784955.66,1792.885,-3.173,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1715,3771156.38,1792.885,-4.344,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1772,3538187.84,1792.885,-1.165,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1765,3302611.52,1792.885,-1.555,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1755.89,2850302.88,1792.885,-2.063,1
2026-07-11 07:55:35,2026-07-10T21:55:35.634Z,ETHUSDT,buy,near,1768,2814647.16,1792.885,-1.388,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,both,63930,63930447.51,63958.455,-0.044,2
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,both,63850,63852362.45,63958.455,-0.170,2
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,global,645000,50069415,63958.455,908.467,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,global,68000,17523328,63958.455,6.319,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,global,79800,15560521.2,63958.455,24.768,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,near,65500,13204669,63958.455,2.410,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,near,64688,13164008,63958.455,1.141,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,near,67000,11987439,63958.455,4.756,1
2026-07-11 07:55:36,2026-07-10T21:55:36.104Z,BTCUSDT,sell,near,65000,11339380,63958.455,1.628,1
