20260910 013100;29671;29676.5;29671;29674.75;10
20260910 013200;29675;29676;29669;29669;8
20260910 013300;29676;29676;29670;29670;4
20260910 013400;29669.5;29669.75;29667.75;29669.75;6
20260910 013500;29665;29665;29658.5;29660.75;18
20260910 013600;29659.5;29662.5;29659.5;29660.5;17
20260910 013700;29660.75;29661.25;29658;29658;7
20260910 013800;29661.75;29663.25;29659.75;29663.25;8
20260910 013900;29665.75;29666;29664.25;29664.25;4
20260910 014000;29666;29675.5;29666;29675.5;9
20260910 014100;29677;29686.5;29675.75;29686.5;11
20260910 014200;29684.25;29687.5;29678.75;29687.5;6
20260910 014300;29689.75;29689.75;29680;29680;14
20260910 014400;29684.25;29685.75;29682;29685.75;4
20260910 014500;29685.5;29694.25;29685.5;29694.25;4
