timestamp,eth_price,expiry_date,max_pain_price,call_oi,put_oi,call_notional,put_notional
2026-07-01T00:22:42.481Z,1566.95,260925,2300,227534.2,103580.7,357191766.53,162605694.03
2026-07-01T00:22:42.481Z,1566.95,261225,2200,297704,110277,467193394.8,173113092.54
2026-07-01T00:22:42.481Z,1566.95,270326,2000,59736,30961,93775213.1,48605141.45
2026-07-01T00:22:42.481Z,1566.95,270625,1600,5956,1616,9343348.26,2537722.03
2026-07-01T00:23:55.694Z,1566.37,260701,1575,14150.4,18596.2,22213523.31,29178529.61
2026-07-01T00:23:55.694Z,1566.37,260702,1575,9752.6,5020.1,15296104.28,7877474.07
2026-07-01T00:23:55.694Z,1566.37,260703,1650,50557.1,68329.5,79300784.92,107233764.92
2026-07-01T00:23:55.694Z,1566.37,260704,1550,1090.1,2652,1710546.55,4165214.63
2026-07-01T00:23:55.694Z,1566.37,260710,1650,30717.2,43285.8,48192906.5,67893531.05
2026-07-01T00:23:55.694Z,1566.37,260717,1600,7794,8208,12231492.18,12885856.05
2026-07-01T00:23:55.694Z,1566.37,260731,1800,163234.6,102341.3,256088964.83,160576500.61
2026-07-01T00:23:55.694Z,1566.37,260828,1700,33016,23945.6,51800900.74,37571142.46
2026-07-01T00:23:55.694Z,1566.37,260925,2300,227534.2,103580.7,357009148.52,162447875.42
2026-07-01T00:23:55.694Z,1566.37,261225,2200,297704,110277,466965818.85,172980239.55
2026-07-01T00:23:55.694Z,1566.37,270326,2000,59736,30961,93732220.92,48592366.8
2026-07-01T00:23:55.694Z,1566.37,270625,1600,5956,1616,9343021.84,2537689.06
2026-07-01T00:25:03.920Z,1566.21,260701,1575,14150.4,18596.2,22189380.45,29167726.13
2026-07-01T00:25:03.920Z,1566.21,260702,1575,9752.6,5020.1,15293737.52,7877167.65
2026-07-01T00:25:03.920Z,1566.21,260703,1650,50557.1,68329.5,79276003.61,107129320.58
2026-07-01T00:25:03.920Z,1566.21,260704,1550,1090.1,2652,1710106.05,4156296.71
2026-07-01T00:25:03.920Z,1566.21,260710,1650,30717.2,43285.8,48185132.22,67878833.82
2026-07-01T00:25:03.920Z,1566.21,260717,1600,7799,8208,12230426.61,12871040.49
2026-07-01T00:25:03.920Z,1566.21,260731,1800,163234.6,102341.3,255972966.48,160499313.38
2026-07-01T00:25:03.920Z,1566.21,260828,1700,33016,23945.6,51773063.27,37547603.98
2026-07-01T00:25:03.920Z,1566.21,260925,2300,227534.2,103580.7,356805217.18,162432558.9
2026-07-01T00:25:03.920Z,1566.21,261225,2200,297704,110277,466662796.19,172943655.3
2026-07-01T00:25:03.920Z,1566.21,270326,2000,59736,30961,93675794.32,48533632.11
2026-07-01T00:25:03.920Z,1566.21,270625,1600,5956,1616,9337541.72,2534411.88
2026-07-01T00:26:07.093Z,1565.71,260701,1575,14150.4,18596.2,22174201.11,29166982.36
2026-07-01T00:26:07.093Z,1565.71,260702,1575,9752.6,5020.1,15279442.39,7869314.23
2026-07-01T00:26:07.093Z,1565.71,260703,1650,50557.1,68329.5,79244501.9,107058905.03
2026-07-01T00:26:07.093Z,1565.71,260704,1550,1090.1,2652,1709111.67,4155997.36
2026-07-01T00:26:07.093Z,1565.71,260710,1650,30717.2,43285.8,48148116.37,67862533.49
2026-07-01T00:26:07.093Z,1565.71,260717,1600,7799,8208,12221203.81,12860399.96
