qld_time,timestamp,symbol,side,limit_price,current_usd_value,mark_price,dist_pct,order_state
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1830,12511508.7,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1850,9387238.55,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1840,9267548.24,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1860,6842138.34,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1855,6494406.94,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1900,6317019.3,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1837,6303417.51,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.535Z,ETHUSDT,sell,1885,5582551.91,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1200,7619359.2,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.536Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64388,30006224.54,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,68000,17754392,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64200,17702058.6,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,65397.7,16712709.22,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64688,14018407.1,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64588,13791604.82,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64488,13577368.01,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64288,13298937.12,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.994Z,BTCUSDT,sell,64788,13141986.65,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,48000,27898320,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,49000,26205543,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,50000,14342500,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 17:58:38,2026-07-10T07:58:38.995Z,BTCUSDT,buy,61000,10746858,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1830,12511508.7,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1850,9388614.95,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1840,9267548.24,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1860,6842138.34,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1900,6556987.4,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1855,6494035.94,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,sell,1885,5582551.91,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1200,7619359.2,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 18:00:38,2026-07-10T08:00:38.533Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64388,30022192.76,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,68000,17754392,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64200,17717723.4,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,65397.7,16712709.22,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64688,14018407.1,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64588,13791604.82,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64488,13577368.01,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64288,13299001.41,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,sell,64788,13141468.34,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,48000,27898320,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,49000,26205543,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,50000,14342500,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 18:00:39,2026-07-10T08:00:39.002Z,BTCUSDT,buy,61000,10746797,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1830,12511225.05,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1850,9383910.4,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1840,9267548.24,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1860,6842138.34,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1900,6556987.4,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1855,6494035.94,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,sell,1885,5582551.91,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1200,7619359.2,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.519Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64388,30314385.5,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,68000,17774248,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64200,17701095.6,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,65397.7,16847690.08,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64688,13918528.83,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64588,13791604.82,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64488,13577368.01,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64288,13299001.41,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,sell,64788,13141468.34,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,48000,27898320,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,49000,26205543,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,50000,14342500,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 18:02:38,2026-07-10T08:02:38.978Z,BTCUSDT,buy,61000,10746797,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1830,12511591.05,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1850,9383910.4,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1840,9267548.24,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1860,6842882.34,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1900,6556987.4,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1855,6494035.94,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.509Z,ETHUSDT,sell,1885,5564866.84,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1200,7619052,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.510Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64388,30378773.5,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64200,18397087.8,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,68000,17798932,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,65397.7,16847690.08,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64688,13918528.83,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64588,13791604.82,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64488,13577368.01,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64288,13304273.02,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,sell,64788,13141468.34,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,48000,27898128,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,49000,26205347,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,50000,14342300,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 18:04:38,2026-07-10T08:04:38.968Z,BTCUSDT,buy,61000,10746553,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1830,12511408.05,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1850,9388011.85,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1840,9266549.12,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1860,6842882.34,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1900,6556987.4,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1855,6494000.7,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.534Z,ETHUSDT,sell,1885,5562636.89,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1200,7619052,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 18:06:38,2026-07-10T08:06:38.535Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64388,30376133.6,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64200,18395675.4,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,68000,17798932,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,65397.7,16847690.08,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64688,13918528.83,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64588,13791604.82,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64488,13587363.65,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64288,13314301.95,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,sell,64788,13141468.34,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,48000,27898128,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,49000,26205347,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,50000,14342300,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 18:06:39,2026-07-10T08:06:39.004Z,BTCUSDT,buy,61000,10746553,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1830,12511408.05,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1850,9388011.85,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1840,9266549.12,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1860,6842882.34,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1900,6556987.4,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1855,6486614.09,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,sell,1885,5562636.89,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1770,17869208.46,,,2
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1670,12081686.81,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1660,11970555.48,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1665,11471578.61,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1200,7619052,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1600,5999974.4,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1668,5692443.65,,,1
2026-07-10 18:08:38,2026-07-10T08:08:38.601Z,ETHUSDT,buy,1400,5642303.8,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64388,30376133.6,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64200,18366143.4,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,68000,17777920,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,65397.7,16847690.08,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,79800,15560601,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64688,13918528.83,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64488,13587363.65,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64588,13533252.82,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64288,13304337.31,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,sell,64788,13141468.34,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,63820,45316029.2,,,2
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,52050,42450470.55,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,48000,27898224,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,49000,26205445,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,50000,14342400,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,61533,12353303.55,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,62350,12350163.3,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,61633,12332146.97,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,61578,12315661.58,,,1
2026-07-10 18:08:39,2026-07-10T08:08:39.076Z,BTCUSDT,buy,61000,10746736,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1830,12509711.64,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1850,9387641.85,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1840,9266681.6,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,2560,7775342.08,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1860,6842882.34,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1900,6556417.4,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1855,6486614.09,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1845,6405428.57,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1837,6280938.14,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.595Z,ETHUSDT,sell,1885,5562636.89,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1670,12081820.41,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1660,11970688.28,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1665,11471711.81,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1455,10173998.75,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1200,7621380,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1450,6543480.25,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1600,6000107.2,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1668,5660751.65,,,1
2026-07-10 18:10:38,2026-07-10T08:10:38.596Z,ETHUSDT,buy,1400,5642303.8,,,1
