qld_time,timestamp,spot,net_gex_usd_1pct,zero_gamma,call_wall,put_wall,n_strikes
2026-07-07 01:35:01,2026-07-06T15:35:01.998Z,1760.90,6685519,1688.24,1800,1600,584
2026-07-07 01:50:02,2026-07-06T15:50:02.027Z,1773.31,8089553,1689.35,1800,1600,586
2026-07-07 02:05:02,2026-07-06T16:05:02.007Z,1785.06,9717729,1690.99,1800,1600,586
2026-07-07 02:20:02,2026-07-06T16:20:02.052Z,1803.67,10956263,1689.12,1800,1600,586
2026-07-07 02:35:02,2026-07-06T16:35:02.051Z,1790.86,10030737,1689.11,1800,1600,587
2026-07-07 02:50:02,2026-07-06T16:50:02.008Z,1792.28,10185867,1689.59,1800,1600,587
2026-07-07 03:05:02,2026-07-06T17:05:02.034Z,1790.08,10008643,1689.66,1800,1600,587
2026-07-07 03:20:02,2026-07-06T17:20:02.035Z,1794.78,10499898,1689.79,1800,1600,587
2026-07-07 03:35:02,2026-07-06T17:35:02.101Z,1792.26,10325176,1689.85,1800,1600,587
2026-07-07 03:50:02,2026-07-06T17:50:02.048Z,1788.72,10032340,1690.33,1800,1600,587
2026-07-07 04:05:02,2026-07-06T18:05:02.066Z,1788.94,10110344,1690.47,1800,1600,587
2026-07-07 04:20:02,2026-07-06T18:20:02.056Z,1788.12,10046487,1690.82,1800,1600,587
2026-07-07 04:35:02,2026-07-06T18:35:02.068Z,1790.24,10213305,1691.74,1800,1600,587
2026-07-07 04:50:02,2026-07-06T18:50:02.116Z,1792.76,10267303,1691.96,1800,1600,587
2026-07-07 05:05:02,2026-07-06T19:05:02.068Z,1790.54,10040566,1691.72,1800,1600,587
